scenario,load_level,f_line,f_location,f_duration,iter_time
scenario_5337,0.85,Line 25 - 26.ElmLne,80,0.15,6.189622500009136
scenario_5338,0.85,Line 25 - 26.ElmLne,80,0.18,6.241146700005629
scenario_5339,0.85,Line 25 - 26.ElmLne,80,0.2,6.349057499988703
scenario_5340,0.85,Line 25 - 26.ElmLne,80,0.25,6.304445400004624
scenario_5341,0.85,Line 26 - 27.ElmLne,0,0.1,6.359490399991046
scenario_5342,0.85,Line 26 - 27.ElmLne,0,0.15,6.343642100007855
scenario_5343,0.85,Line 26 - 27.ElmLne,0,0.18,6.3197512999904575
scenario_5344,0.85,Line 26 - 27.ElmLne,0,0.2,6.326494799999637
scenario_5345,0.85,Line 26 - 27.ElmLne,0,0.25,6.350304899999173
scenario_5346,0.85,Line 26 - 27.ElmLne,20,0.1,6.269156599999405
scenario_5347,0.85,Line 26 - 27.ElmLne,20,0.15,6.395410900004208
scenario_5348,0.85,Line 26 - 27.ElmLne,20,0.18,6.332689799994114
scenario_5349,0.85,Line 26 - 27.ElmLne,20,0.2,6.370614599989494
scenario_5350,0.85,Line 26 - 27.ElmLne,20,0.25,6.30870710000454
scenario_5351,0.85,Line 26 - 27.ElmLne,50,0.1,6.430744800003595
scenario_5352,0.85,Line 26 - 27.ElmLne,50,0.15,6.357261299999664
scenario_5353,0.85,Line 26 - 27.ElmLne,50,0.18,6.435126399999717
scenario_5354,0.85,Line 26 - 27.ElmLne,50,0.2,6.38572259999637
scenario_5355,0.85,Line 26 - 27.ElmLne,50,0.25,6.362434499998926
scenario_5356,0.85,Line 26 - 27.ElmLne,80,0.1,6.30021869999473
scenario_5357,0.85,Line 26 - 27.ElmLne,80,0.15,6.395395499988808
scenario_5358,0.85,Line 26 - 27.ElmLne,80,0.18,6.321508399996674
scenario_5359,0.85,Line 26 - 27.ElmLne,80,0.2,6.393882299991674
scenario_5360,0.85,Line 26 - 27.ElmLne,80,0.25,6.39693270000862
scenario_5361,0.85,Line 26 - 28.ElmLne,0,0.1,6.277328399999533
scenario_5362,0.85,Line 26 - 28.ElmLne,0,0.15,6.305443000004743
scenario_5363,0.85,Line 26 - 28.ElmLne,0,0.18,6.2818926999898395
scenario_5364,0.85,Line 26 - 28.ElmLne,0,0.2,6.3308019999967655
scenario_5365,0.85,Line 26 - 28.ElmLne,0,0.25,6.239944000000833
scenario_5366,0.85,Line 26 - 28.ElmLne,20,0.1,6.35265870000876
scenario_5367,0.85,Line 26 - 28.ElmLne,20,0.15,6.268123799993191
scenario_5368,0.85,Line 26 - 28.ElmLne,20,0.18,6.299057800002629
scenario_5369,0.85,Line 26 - 28.ElmLne,20,0.2,6.261309099994833
scenario_5370,0.85,Line 26 - 28.ElmLne,20,0.25,6.416383899995708
scenario_5371,0.85,Line 26 - 28.ElmLne,50,0.1,6.287819599994691
scenario_5372,0.85,Line 26 - 28.ElmLne,50,0.15,6.425561900003231
scenario_5373,0.85,Line 26 - 28.ElmLne,50,0.18,6.381040300009772
scenario_5374,0.85,Line 26 - 28.ElmLne,50,0.2,6.399216000005254
scenario_5375,0.85,Line 26 - 28.ElmLne,50,0.25,6.2818027999892365
scenario_5376,0.85,Line 26 - 28.ElmLne,80,0.1,6.362369599999511
scenario_5377,0.85,Line 26 - 28.ElmLne,80,0.15,6.349276199995074
scenario_5378,0.85,Line 26 - 28.ElmLne,80,0.18,6.368576799999573
scenario_5379,0.85,Line 26 - 28.ElmLne,80,0.2,6.343575699997018
scenario_5380,0.85,Line 26 - 28.ElmLne,80,0.25,6.301658600001247
scenario_5381,0.85,Line 26 - 29.ElmLne,0,0.1,6.243729300011182
scenario_5382,0.85,Line 26 - 29.ElmLne,0,0.15,6.379275300001609
scenario_5383,0.85,Line 26 - 29.ElmLne,0,0.18,6.3104482000053395
scenario_5384,0.85,Line 26 - 29.ElmLne,0,0.2,6.249997399994754
scenario_5385,0.85,Line 26 - 29.ElmLne,0,0.25,6.393106999996235
scenario_5386,0.85,Line 26 - 29.ElmLne,20,0.1,6.30435469999793
scenario_5387,0.85,Line 26 - 29.ElmLne,20,0.15,6.3551783000002615
scenario_5388,0.85,Line 26 - 29.ElmLne,20,0.18,6.275765500002308
scenario_5389,0.85,Line 26 - 29.ElmLne,20,0.2,6.289592600005562
scenario_5390,0.85,Line 26 - 29.ElmLne,20,0.25,6.336807900006534
scenario_5391,0.85,Line 26 - 29.ElmLne,50,0.1,6.297303600003943
scenario_5392,0.85,Line 26 - 29.ElmLne,50,0.15,6.425766600004863
scenario_5393,0.85,Line 26 - 29.ElmLne,50,0.18,6.29554300000018
scenario_5394,0.85,Line 26 - 29.ElmLne,50,0.2,6.2635926000075415
scenario_5395,0.85,Line 26 - 29.ElmLne,50,0.25,6.230912999992142
scenario_5396,0.85,Line 26 - 29.ElmLne,80,0.1,6.264729100003024
scenario_5397,0.85,Line 26 - 29.ElmLne,80,0.15,6.335858199992799
scenario_5398,0.85,Line 26 - 29.ElmLne,80,0.18,6.355987600007211
scenario_5399,0.85,Line 26 - 29.ElmLne,80,0.2,6.346654399996623
scenario_5400,0.85,Line 26 - 29.ElmLne,80,0.25,6.431889300001785
scenario_5401,0.85,Line 28 - 29.ElmLne,0,0.1,6.383620099994005
scenario_5402,0.85,Line 28 - 29.ElmLne,0,0.15,6.349727699998766
scenario_5403,0.85,Line 28 - 29.ElmLne,0,0.18,6.378034299996216
scenario_5404,0.85,Line 28 - 29.ElmLne,0,0.2,6.411423000012292
scenario_5405,0.85,Line 28 - 29.ElmLne,0,0.25,7.191466199990828
scenario_5406,0.85,Line 28 - 29.ElmLne,20,0.1,6.323534100010875
scenario_5407,0.85,Line 28 - 29.ElmLne,20,0.15,6.476966700007324
scenario_5408,0.85,Line 28 - 29.ElmLne,20,0.18,6.37824510000064
scenario_5409,0.85,Line 28 - 29.ElmLne,20,0.2,6.403601800004253
scenario_5410,0.85,Line 28 - 29.ElmLne,20,0.25,7.158556599999429
scenario_5411,0.85,Line 28 - 29.ElmLne,50,0.1,6.357612599997083
scenario_5412,0.85,Line 28 - 29.ElmLne,50,0.15,6.397530400005053
scenario_5413,0.85,Line 28 - 29.ElmLne,50,0.18,6.456146500000614
scenario_5414,0.85,Line 28 - 29.ElmLne,50,0.2,6.322021300002234
scenario_5415,0.85,Line 28 - 29.ElmLne,50,0.25,7.3249969000025885
scenario_5416,0.85,Line 28 - 29.ElmLne,80,0.1,6.398093199997675
scenario_5417,0.85,Line 28 - 29.ElmLne,80,0.15,6.429096699997899
scenario_5418,0.85,Line 28 - 29.ElmLne,80,0.18,6.538593799996306
scenario_5419,0.85,Line 28 - 29.ElmLne,80,0.2,6.625912599993171
scenario_5420,0.85,Line 28 - 29.ElmLne,80,0.25,7.321312100000796
scenario_5421,0.85,Line 01 - 02.ElmLne,0,0.1,6.3816055999923265
scenario_5422,0.85,Line 01 - 02.ElmLne,0,0.15,6.431688700002269
scenario_5423,0.85,Line 01 - 02.ElmLne,0,0.18,6.378330899999128
scenario_5424,0.85,Line 01 - 02.ElmLne,0,0.2,6.4629829000041354
scenario_5425,0.85,Line 01 - 02.ElmLne,0,0.25,6.442785200008075
scenario_5426,0.85,Line 01 - 02.ElmLne,20,0.1,6.386165900010383
scenario_5427,0.85,Line 01 - 02.ElmLne,20,0.15,6.414583699996001
scenario_5428,0.85,Line 01 - 02.ElmLne,20,0.18,6.3379969999950845
scenario_5429,0.85,Line 01 - 02.ElmLne,20,0.2,6.3473052000044845
scenario_5430,0.85,Line 01 - 02.ElmLne,20,0.25,6.438741099991603
scenario_5431,0.85,Line 01 - 02.ElmLne,50,0.1,6.450195800003712
scenario_5432,0.85,Line 01 - 02.ElmLne,50,0.15,6.522960200003581
scenario_5433,0.85,Line 01 - 02.ElmLne,50,0.18,6.41241109999828
scenario_5434,0.85,Line 01 - 02.ElmLne,50,0.2,6.479570700001204
scenario_5435,0.85,Line 01 - 02.ElmLne,50,0.25,6.480510900000809
scenario_5436,0.85,Line 01 - 02.ElmLne,80,0.1,6.451018199993996
scenario_5437,0.85,Line 01 - 02.ElmLne,80,0.15,6.43528159998823
scenario_5438,0.85,Line 01 - 02.ElmLne,80,0.18,6.404577599998447
scenario_5439,0.85,Line 01 - 02.ElmLne,80,0.2,6.41628980000678
scenario_5440,0.85,Line 01 - 02.ElmLne,80,0.25,6.51610530000471
scenario_5441,0.9,Line 01 - 39.ElmLne,0,0.1,6.449808900011703
scenario_5442,0.9,Line 01 - 39.ElmLne,0,0.15,6.326343099994119
scenario_5443,0.9,Line 01 - 39.ElmLne,0,0.18,6.414688100005151
scenario_5444,0.9,Line 01 - 39.ElmLne,0,0.2,6.37697900000785
scenario_5445,0.9,Line 01 - 39.ElmLne,0,0.25,6.397002900004736
scenario_5446,0.9,Line 01 - 39.ElmLne,20,0.1,6.399356299996725
scenario_5447,0.9,Line 01 - 39.ElmLne,20,0.15,6.435444100003224
scenario_5448,0.9,Line 01 - 39.ElmLne,20,0.18,6.449534300001687
scenario_5449,0.9,Line 01 - 39.ElmLne,20,0.2,6.600626999992528
scenario_5450,0.9,Line 01 - 39.ElmLne,20,0.25,6.474643599998672
scenario_5451,0.9,Line 01 - 39.ElmLne,50,0.1,6.409993699999177
scenario_5452,0.9,Line 01 - 39.ElmLne,50,0.15,6.463188099995023
scenario_5453,0.9,Line 01 - 39.ElmLne,50,0.18,6.255379399997764
scenario_5454,0.9,Line 01 - 39.ElmLne,50,0.2,6.356859799998347
scenario_5455,0.9,Line 01 - 39.ElmLne,50,0.25,6.2720842999988236
scenario_5456,0.9,Line 01 - 39.ElmLne,80,0.1,6.536925799999153
scenario_5457,0.9,Line 01 - 39.ElmLne,80,0.15,6.434322800007067
scenario_5458,0.9,Line 01 - 39.ElmLne,80,0.18,6.446719100000337
scenario_5459,0.9,Line 01 - 39.ElmLne,80,0.2,6.417443400001503
scenario_5460,0.9,Line 01 - 39.ElmLne,80,0.25,6.413131099994644
scenario_5461,0.9,Line 02 - 03.ElmLne,0,0.1,6.412925399999949
scenario_5462,0.9,Line 02 - 03.ElmLne,0,0.15,6.391141100000823
scenario_5463,0.9,Line 02 - 03.ElmLne,0,0.18,6.4631710999965435
scenario_5464,0.9,Line 02 - 03.ElmLne,0,0.2,6.380516000004718
scenario_5465,0.9,Line 02 - 03.ElmLne,0,0.25,6.456428500008769
scenario_5466,0.9,Line 02 - 03.ElmLne,20,0.1,6.398418999990099
scenario_5467,0.9,Line 02 - 03.ElmLne,20,0.15,6.444022299998323
scenario_5468,0.9,Line 02 - 03.ElmLne,20,0.18,6.397391799997422
scenario_5469,0.9,Line 02 - 03.ElmLne,20,0.2,6.547892899994622
scenario_5470,0.9,Line 02 - 03.ElmLne,20,0.25,6.47892409999622
scenario_5471,0.9,Line 02 - 03.ElmLne,50,0.1,6.500481600000057
scenario_5472,0.9,Line 02 - 03.ElmLne,50,0.15,6.4942576000030385
scenario_5473,0.9,Line 02 - 03.ElmLne,50,0.18,6.570976400005748
scenario_5474,0.9,Line 02 - 03.ElmLne,50,0.2,6.546659200001159
scenario_5475,0.9,Line 02 - 03.ElmLne,50,0.25,6.624854400011827
scenario_5476,0.9,Line 02 - 03.ElmLne,80,0.1,6.483310200012056
scenario_5477,0.9,Line 02 - 03.ElmLne,80,0.15,6.353026199998567
scenario_5478,0.9,Line 02 - 03.ElmLne,80,0.18,6.3962839000014355
scenario_5479,0.9,Line 02 - 03.ElmLne,80,0.2,6.564983200005372
scenario_5480,0.9,Line 02 - 03.ElmLne,80,0.25,6.509074699992198
scenario_5481,0.9,Line 02 - 25.ElmLne,0,0.1,6.368958399994881
scenario_5482,0.9,Line 02 - 25.ElmLne,0,0.15,6.5077767000038875
scenario_5483,0.9,Line 02 - 25.ElmLne,0,0.18,6.474965699992026
scenario_5484,0.9,Line 02 - 25.ElmLne,0,0.2,6.433607799990568
scenario_5485,0.9,Line 02 - 25.ElmLne,0,0.25,6.484285099999397
scenario_5486,0.9,Line 02 - 25.ElmLne,20,0.1,6.464886100002332
scenario_5487,0.9,Line 02 - 25.ElmLne,20,0.15,6.397624599994742
scenario_5488,0.9,Line 02 - 25.ElmLne,20,0.18,6.529970200004755
scenario_5489,0.9,Line 02 - 25.ElmLne,20,0.2,6.473406099990825
scenario_5490,0.9,Line 02 - 25.ElmLne,20,0.25,6.399237500008894
scenario_5491,0.9,Line 02 - 25.ElmLne,50,0.1,6.407883599997149
scenario_5492,0.9,Line 02 - 25.ElmLne,50,0.15,6.450769999995828
scenario_5493,0.9,Line 02 - 25.ElmLne,50,0.18,6.429082799993921
scenario_5494,0.9,Line 02 - 25.ElmLne,50,0.2,6.445838400002685
scenario_5495,0.9,Line 02 - 25.ElmLne,50,0.25,6.483070200003567
scenario_5496,0.9,Line 02 - 25.ElmLne,80,0.1,6.438221300006262
scenario_5497,0.9,Line 02 - 25.ElmLne,80,0.15,6.543484699999681
scenario_5498,0.9,Line 02 - 25.ElmLne,80,0.18,6.481363699989743
scenario_5499,0.9,Line 02 - 25.ElmLne,80,0.2,6.486916499998188
scenario_5500,0.9,Line 02 - 25.ElmLne,80,0.25,6.4605513000133215
scenario_5501,0.9,Line 03 - 04.ElmLne,0,0.1,6.3722266999975545
scenario_5502,0.9,Line 03 - 04.ElmLne,0,0.15,6.3824848999938695
scenario_5503,0.9,Line 03 - 04.ElmLne,0,0.18,6.499952099999064
scenario_5504,0.9,Line 03 - 04.ElmLne,0,0.2,6.479938900010893
scenario_5505,0.9,Line 03 - 04.ElmLne,0,0.25,6.538020799998776
scenario_5506,0.9,Line 03 - 04.ElmLne,20,0.1,6.391414199999417
scenario_5507,0.9,Line 03 - 04.ElmLne,20,0.15,6.464385899991612
scenario_5508,0.9,Line 03 - 04.ElmLne,20,0.18,6.536226700001862
scenario_5509,0.9,Line 03 - 04.ElmLne,20,0.2,6.381113199997344
scenario_5510,0.9,Line 03 - 04.ElmLne,20,0.25,6.4698262000019895
scenario_5511,0.9,Line 03 - 04.ElmLne,50,0.1,6.432264700008091
scenario_5512,0.9,Line 03 - 04.ElmLne,50,0.15,6.557769300008658
scenario_5513,0.9,Line 03 - 04.ElmLne,50,0.18,6.441464200004702
scenario_5514,0.9,Line 03 - 04.ElmLne,50,0.2,6.556391799997073
scenario_5515,0.9,Line 03 - 04.ElmLne,50,0.25,6.484932999999728
scenario_5516,0.9,Line 03 - 04.ElmLne,80,0.1,6.3782843999943
scenario_5517,0.9,Line 03 - 04.ElmLne,80,0.15,6.4320975999871735
scenario_5518,0.9,Line 03 - 04.ElmLne,80,0.18,6.529051700010314
scenario_5519,0.9,Line 03 - 04.ElmLne,80,0.2,6.484457600003225
scenario_5520,0.9,Line 03 - 04.ElmLne,80,0.25,6.571419699990656
scenario_5521,0.9,Line 03 - 18.ElmLne,0,0.1,6.448774999997113
scenario_5522,0.9,Line 03 - 18.ElmLne,0,0.15,6.40798150000046
scenario_5523,0.9,Line 03 - 18.ElmLne,0,0.18,6.449992299996666
scenario_5524,0.9,Line 03 - 18.ElmLne,0,0.2,6.394499899994116
scenario_5525,0.9,Line 03 - 18.ElmLne,0,0.25,6.510627300012857
scenario_5526,0.9,Line 03 - 18.ElmLne,20,0.1,6.44003050000174
scenario_5527,0.9,Line 03 - 18.ElmLne,20,0.15,6.425054300008924
scenario_5528,0.9,Line 03 - 18.ElmLne,20,0.18,6.486568699998315
scenario_5529,0.9,Line 03 - 18.ElmLne,20,0.2,6.467734899997595
scenario_5530,0.9,Line 03 - 18.ElmLne,20,0.25,6.5373733999877
scenario_5531,0.9,Line 03 - 18.ElmLne,50,0.1,6.417236799999955
scenario_5532,0.9,Line 03 - 18.ElmLne,50,0.15,6.440816499991342
scenario_5533,0.9,Line 03 - 18.ElmLne,50,0.18,6.358124400008819
scenario_5534,0.9,Line 03 - 18.ElmLne,50,0.2,6.502145299993572
scenario_5535,0.9,Line 03 - 18.ElmLne,50,0.25,6.521933800002444
scenario_5536,0.9,Line 03 - 18.ElmLne,80,0.1,6.481957399999374
scenario_5537,0.9,Line 03 - 18.ElmLne,80,0.15,6.650946499998099
scenario_5538,0.9,Line 03 - 18.ElmLne,80,0.18,6.378722399997059
scenario_5539,0.9,Line 03 - 18.ElmLne,80,0.2,6.495132500000182
scenario_5540,0.9,Line 03 - 18.ElmLne,80,0.25,6.49438519999967
scenario_5541,0.9,Line 04 - 05.ElmLne,0,0.1,6.430037700003595
scenario_5542,0.9,Line 04 - 05.ElmLne,0,0.15,6.447535200000857
scenario_5543,0.9,Line 04 - 05.ElmLne,0,0.18,6.434694899988244
scenario_5544,0.9,Line 04 - 05.ElmLne,0,0.2,6.438930300006177
scenario_5545,0.9,Line 04 - 05.ElmLne,0,0.25,8.209595000007539
scenario_5546,0.9,Line 04 - 05.ElmLne,20,0.1,6.354819900006987
scenario_5547,0.9,Line 04 - 05.ElmLne,20,0.15,6.503112199992756
scenario_5548,0.9,Line 04 - 05.ElmLne,20,0.18,6.458446099990397
scenario_5549,0.9,Line 04 - 05.ElmLne,20,0.2,6.409387199993944
scenario_5550,0.9,Line 04 - 05.ElmLne,20,0.25,8.13103730000148
scenario_5551,0.9,Line 04 - 05.ElmLne,50,0.1,6.409061500002281
scenario_5552,0.9,Line 04 - 05.ElmLne,50,0.15,6.5167229999933625
scenario_5553,0.9,Line 04 - 05.ElmLne,50,0.18,6.437323899997864
scenario_5554,0.9,Line 04 - 05.ElmLne,50,0.2,6.527921699991566
scenario_5555,0.9,Line 04 - 05.ElmLne,50,0.25,8.17109679999703
scenario_5556,0.9,Line 04 - 05.ElmLne,80,0.1,6.361718900006963
scenario_5557,0.9,Line 04 - 05.ElmLne,80,0.15,6.524726800009375
scenario_5558,0.9,Line 04 - 05.ElmLne,80,0.18,6.489078200000222
scenario_5559,0.9,Line 04 - 05.ElmLne,80,0.2,6.446407899988117
scenario_5560,0.9,Line 04 - 05.ElmLne,80,0.25,8.067773400005535
scenario_5561,0.9,Line 04 - 14.ElmLne,0,0.1,6.452001899990137
scenario_5562,0.9,Line 04 - 14.ElmLne,0,0.15,6.496635600007721
scenario_5563,0.9,Line 04 - 14.ElmLne,0,0.18,6.488469300005818
scenario_5564,0.9,Line 04 - 14.ElmLne,0,0.2,6.506111000009696
scenario_5565,0.9,Line 04 - 14.ElmLne,0,0.25,6.485603799999808
scenario_5566,0.9,Line 04 - 14.ElmLne,20,0.1,6.503582200006349
scenario_5567,0.9,Line 04 - 14.ElmLne,20,0.15,6.497697300001164
scenario_5568,0.9,Line 04 - 14.ElmLne,20,0.18,6.499149700000999
scenario_5569,0.9,Line 04 - 14.ElmLne,20,0.2,6.526174600003287
scenario_5570,0.9,Line 04 - 14.ElmLne,20,0.25,6.54434890000266
scenario_5571,0.9,Line 04 - 14.ElmLne,50,0.1,6.4450475000048755
scenario_5572,0.9,Line 04 - 14.ElmLne,50,0.15,6.560487700000522
scenario_5573,0.9,Line 04 - 14.ElmLne,50,0.18,6.538193000000319
scenario_5574,0.9,Line 04 - 14.ElmLne,50,0.2,6.565864500007592
scenario_5575,0.9,Line 04 - 14.ElmLne,50,0.25,6.582814399997005
scenario_5576,0.9,Line 04 - 14.ElmLne,80,0.1,6.401359299998148
scenario_5577,0.9,Line 04 - 14.ElmLne,80,0.15,6.626679900000454
scenario_5578,0.9,Line 04 - 14.ElmLne,80,0.18,6.4900522000098135
scenario_5579,0.9,Line 04 - 14.ElmLne,80,0.2,6.485572500008857
scenario_5580,0.9,Line 04 - 14.ElmLne,80,0.25,6.463958199994522
scenario_5581,0.9,Line 05 - 06.ElmLne,0,0.1,6.537438200000906
scenario_5582,0.9,Line 05 - 06.ElmLne,0,0.15,6.569212200003676
scenario_5583,0.9,Line 05 - 06.ElmLne,0,0.18,6.6759441000031075
scenario_5584,0.9,Line 05 - 06.ElmLne,0,0.2,8.350888500004658
scenario_5585,0.9,Line 05 - 06.ElmLne,0,0.25,8.273230499995407
scenario_5586,0.9,Line 05 - 06.ElmLne,20,0.1,6.422484099995927
scenario_5587,0.9,Line 05 - 06.ElmLne,20,0.15,6.6161254000035115
scenario_5588,0.9,Line 05 - 06.ElmLne,20,0.18,6.7028836000099545
scenario_5589,0.9,Line 05 - 06.ElmLne,20,0.2,8.18082229999709
scenario_5590,0.9,Line 05 - 06.ElmLne,20,0.25,8.306007800012594
scenario_5591,0.9,Line 05 - 06.ElmLne,50,0.1,6.514606900003855
scenario_5592,0.9,Line 05 - 06.ElmLne,50,0.15,6.5324007000017446
scenario_5593,0.9,Line 05 - 06.ElmLne,50,0.18,6.62281780000194
scenario_5594,0.9,Line 05 - 06.ElmLne,50,0.2,8.458352500005276
scenario_5595,0.9,Line 05 - 06.ElmLne,50,0.25,8.389346099997056
scenario_5596,0.9,Line 05 - 06.ElmLne,80,0.1,6.5601226999860955
scenario_5597,0.9,Line 05 - 06.ElmLne,80,0.15,6.508673999996972
scenario_5598,0.9,Line 05 - 06.ElmLne,80,0.18,6.538447799990536
scenario_5599,0.9,Line 05 - 06.ElmLne,80,0.2,8.226460300007602
scenario_5600,0.9,Line 05 - 06.ElmLne,80,0.25,8.282970700005535
scenario_5601,0.9,Line 05 - 08.ElmLne,0,0.1,6.548207600004389
scenario_5602,0.9,Line 05 - 08.ElmLne,0,0.15,6.511576199991396
scenario_5603,0.9,Line 05 - 08.ElmLne,0,0.18,6.486223200001405
scenario_5604,0.9,Line 05 - 08.ElmLne,0,0.2,6.573960299996543
scenario_5605,0.9,Line 05 - 08.ElmLne,0,0.25,8.158441100007622
scenario_5606,0.9,Line 05 - 08.ElmLne,20,0.1,6.571368300006725
scenario_5607,0.9,Line 05 - 08.ElmLne,20,0.15,6.39014760000282
scenario_5608,0.9,Line 05 - 08.ElmLne,20,0.18,6.5205117000004975
scenario_5609,0.9,Line 05 - 08.ElmLne,20,0.2,6.432979699995485
scenario_5610,0.9,Line 05 - 08.ElmLne,20,0.25,8.126489300004323
scenario_5611,0.9,Line 05 - 08.ElmLne,50,0.1,6.504703600003268
scenario_5612,0.9,Line 05 - 08.ElmLne,50,0.15,6.528266099994653
scenario_5613,0.9,Line 05 - 08.ElmLne,50,0.18,6.5665485999925295
scenario_5614,0.9,Line 05 - 08.ElmLne,50,0.2,6.531534299996565
scenario_5615,0.9,Line 05 - 08.ElmLne,50,0.25,8.195449999999255
scenario_5616,0.9,Line 05 - 08.ElmLne,80,0.1,6.474037699998007
scenario_5617,0.9,Line 05 - 08.ElmLne,80,0.15,6.533246700011659
scenario_5618,0.9,Line 05 - 08.ElmLne,80,0.18,6.594762699998682
scenario_5619,0.9,Line 05 - 08.ElmLne,80,0.2,6.606922899998608
scenario_5620,0.9,Line 05 - 08.ElmLne,80,0.25,8.367126600001939
scenario_5621,0.9,Line 06 - 07.ElmLne,0,0.1,6.36898640000436
scenario_5622,0.9,Line 06 - 07.ElmLne,0,0.15,6.605694300000323
scenario_5623,0.9,Line 06 - 07.ElmLne,0,0.18,6.464902399995481
scenario_5624,0.9,Line 06 - 07.ElmLne,0,0.2,6.702074900007574
scenario_5625,0.9,Line 06 - 07.ElmLne,0,0.25,8.23980300000403
scenario_5626,0.9,Line 06 - 07.ElmLne,20,0.1,6.4909912000002805
scenario_5627,0.9,Line 06 - 07.ElmLne,20,0.15,6.505692299993825
scenario_5628,0.9,Line 06 - 07.ElmLne,20,0.18,6.633099799990305
scenario_5629,0.9,Line 06 - 07.ElmLne,20,0.2,6.570401700009825
scenario_5630,0.9,Line 06 - 07.ElmLne,20,0.25,8.571941999995033
scenario_5631,0.9,Line 06 - 07.ElmLne,50,0.1,6.440568799996981
scenario_5632,0.9,Line 06 - 07.ElmLne,50,0.15,6.477744600008009
scenario_5633,0.9,Line 06 - 07.ElmLne,50,0.18,6.491466000006767
scenario_5634,0.9,Line 06 - 07.ElmLne,50,0.2,6.5910378999979
scenario_5635,0.9,Line 06 - 07.ElmLne,50,0.25,8.434500400006073
scenario_5636,0.9,Line 06 - 07.ElmLne,80,0.1,6.589481200004229
scenario_5637,0.9,Line 06 - 07.ElmLne,80,0.15,6.626294800007599
scenario_5638,0.9,Line 06 - 07.ElmLne,80,0.18,6.611699200002477
scenario_5639,0.9,Line 06 - 07.ElmLne,80,0.2,6.58639180001046
scenario_5640,0.9,Line 06 - 07.ElmLne,80,0.25,8.343618400002015
scenario_5641,0.9,Line 06 - 11.ElmLne,0,0.1,6.540083700005198
scenario_5642,0.9,Line 06 - 11.ElmLne,0,0.15,6.626372200000333
scenario_5643,0.9,Line 06 - 11.ElmLne,0,0.18,6.555719100011629
scenario_5644,0.9,Line 06 - 11.ElmLne,0,0.2,6.587541800006875
scenario_5645,0.9,Line 06 - 11.ElmLne,0,0.25,8.301313600008143
scenario_5646,0.9,Line 06 - 11.ElmLne,20,0.1,6.498033199997735
scenario_5647,0.9,Line 06 - 11.ElmLne,20,0.15,6.492731099991943
scenario_5648,0.9,Line 06 - 11.ElmLne,20,0.18,6.604550499992911
scenario_5649,0.9,Line 06 - 11.ElmLne,20,0.2,6.529784500002279
scenario_5650,0.9,Line 06 - 11.ElmLne,20,0.25,8.241062799992505
scenario_5651,0.9,Line 06 - 11.ElmLne,50,0.1,6.4882992999919225
scenario_5652,0.9,Line 06 - 11.ElmLne,50,0.15,6.557422500001849
scenario_5653,0.9,Line 06 - 11.ElmLne,50,0.18,6.5912313000008
scenario_5654,0.9,Line 06 - 11.ElmLne,50,0.2,6.615745500006597
scenario_5655,0.9,Line 06 - 11.ElmLne,50,0.25,8.261842199994135
scenario_5656,0.9,Line 06 - 11.ElmLne,80,0.1,6.502635700002429
scenario_5657,0.9,Line 06 - 11.ElmLne,80,0.15,6.556971300000441
scenario_5658,0.9,Line 06 - 11.ElmLne,80,0.18,6.685077099988121
scenario_5659,0.9,Line 06 - 11.ElmLne,80,0.2,6.564615299997968
scenario_5660,0.9,Line 06 - 11.ElmLne,80,0.25,8.249513200004003
scenario_5661,0.9,Line 07 - 08.ElmLne,0,0.1,6.406302300005336
scenario_5662,0.9,Line 07 - 08.ElmLne,0,0.15,6.548349000004237
scenario_5663,0.9,Line 07 - 08.ElmLne,0,0.18,6.5356661999976495
scenario_5664,0.9,Line 07 - 08.ElmLne,0,0.2,6.593359100006637
scenario_5665,0.9,Line 07 - 08.ElmLne,0,0.25,8.27502899999672
scenario_5666,0.9,Line 07 - 08.ElmLne,20,0.1,6.510709499998484
scenario_5667,0.9,Line 07 - 08.ElmLne,20,0.15,6.479992799999309
scenario_5668,0.9,Line 07 - 08.ElmLne,20,0.18,6.461007500009146
scenario_5669,0.9,Line 07 - 08.ElmLne,20,0.2,6.674403800003347
scenario_5670,0.9,Line 07 - 08.ElmLne,20,0.25,8.408500699995784
scenario_5671,0.9,Line 07 - 08.ElmLne,50,0.1,6.42803759999515
scenario_5672,0.9,Line 07 - 08.ElmLne,50,0.15,6.50677929999074
scenario_5673,0.9,Line 07 - 08.ElmLne,50,0.18,6.686327800009167
scenario_5674,0.9,Line 07 - 08.ElmLne,50,0.2,6.5772467000060715
scenario_5675,0.9,Line 07 - 08.ElmLne,50,0.25,8.361501299994416
scenario_5676,0.9,Line 07 - 08.ElmLne,80,0.1,6.556112699996447
scenario_5677,0.9,Line 07 - 08.ElmLne,80,0.15,6.453079200000502
scenario_5678,0.9,Line 07 - 08.ElmLne,80,0.18,6.594497500002035
scenario_5679,0.9,Line 07 - 08.ElmLne,80,0.2,6.663298600004055
scenario_5680,0.9,Line 07 - 08.ElmLne,80,0.25,8.353513200010639
scenario_5681,0.9,Line 08 - 09.ElmLne,0,0.1,6.562573400005931
scenario_5682,0.9,Line 08 - 09.ElmLne,0,0.15,6.57252800000424
scenario_5683,0.9,Line 08 - 09.ElmLne,0,0.18,6.51714749999519
scenario_5684,0.9,Line 08 - 09.ElmLne,0,0.2,6.662868200000958
